user,timestamp,process_name,is_suspicious_process,cpu_percent,memory_mb,department
EMP-1041,2024-01-01 20:09:00,zoom.exe,0,26.5,1920.1,Engineering
EMP-1096,2024-01-01 14:41:00,notepad.exe,0,51.5,2029.4,IT Security
EMP-1001,2024-01-01 15:30:00,excel.exe,0,29.3,2691.6,Engineering
EMP-1066,2024-01-01 18:18:00,zoom.exe,0,14.8,754.5,IT Security
EMP-1004,2024-01-01 21:33:00,python.exe,0,79.2,358.3,Sales
EMP-1070,2024-01-01 08:18:00,teams.exe,0,61.1,2307.8,Operations
EMP-1042,2024-01-01 06:18:00,slack.exe,0,54.4,2789.3,Finance
EMP-1030,2024-01-01 06:53:00,outlook.exe,0,79.9,3784.3,Operations
EMP-1064,2024-01-01 15:11:00,chrome.exe,0,71.6,3352.5,Sales
EMP-1044,2024-01-01 00:57:00,word.exe,0,78.1,114.6,Sales
EMP-1094,2024-01-01 22:23:00,excel.exe,0,99.7,3003.3,Sales
EMP-1087,2024-01-01 11:42:00,slack.exe,0,21.6,2989.1,Executive
EMP-1029,2024-01-01 15:56:00,notepad.exe,0,96.1,717.1,Marketing
EMP-1060,2024-01-01 23:24:00,notepad.exe,0,64.7,1487.3,Operations
EMP-1070,2024-01-01 23:19:00,word.exe,0,37.9,2537.2,Operations
EMP-1050,2024-01-01 13:25:00,teams.exe,0,31.3,1464.2,Operations
EMP-1027,2024-01-01 02:45:00,outlook.exe,0,69.5,448.3,Executive
EMP-1054,2024-01-01 04:19:00,slack.exe,0,49.1,2073.6,Sales
EMP-1064,2024-01-01 14:01:00,chrome.exe,0,31.5,1929.7,Sales
EMP-1077,2024-01-01 17:25:00,teams.exe,0,39.1,332.0,Executive
EMP-1068,2024-01-01 21:26:00,zoom.exe,0,72.2,1548.0,Research & Development
EMP-1083,2024-01-01 02:46:00,python.exe,0,81.9,4008.5,Human Resources
EMP-1073,2024-01-01 16:00:00,code.exe,0,16.9,13.8,Human Resources
EMP-1074,2024-01-01 18:45:00,notepad.exe,0,82.4,907.1,Sales
EMP-1029,2024-01-01 04:41:00,python.exe,0,34.5,3894.2,Marketing
EMP-1057,2024-01-01 11:31:00,notepad.exe,0,47.4,1594.0,Executive
EMP-1065,2024-01-01 11:43:00,python.exe,0,61.5,1469.4,Legal
EMP-1007,2024-01-01 05:34:00,code.exe,0,15.8,3719.2,Executive
EMP-1088,2024-01-01 19:54:00,zoom.exe,0,58.6,2682.4,Research & Development
EMP-1092,2024-01-01 08:43:00,code.exe,0,38.8,2179.5,Finance
EMP-1075,2024-01-01 06:14:00,chrome.exe,0,67.3,1328.3,Legal
EMP-1049,2024-01-01 14:32:00,word.exe,0,17.5,1308.2,Marketing
EMP-1012,2024-01-01 02:28:00,teams.exe,0,32.7,1625.7,Finance
EMP-1081,2024-01-01 02:55:00,teams.exe,0,32.1,1058.1,Engineering
EMP-1020,2024-01-01 05:40:00,word.exe,0,3.6,2888.5,Operations
EMP-1032,2024-01-01 03:13:00,notepad.exe,0,20.3,2839.8,Finance
EMP-1031,2024-01-01 00:25:00,chrome.exe,0,89.5,2791.0,Engineering
EMP-1029,2024-01-01 16:12:00,notepad.exe,0,76.8,1437.7,Marketing
EMP-1005,2024-01-01 22:39:00,word.exe,0,24.0,3454.3,Legal
EMP-1050,2024-01-01 14:59:00,notepad.exe,0,60.7,1580.8,Operations
EMP-1044,2024-01-01 01:07:00,python.exe,0,6.8,2137.3,Sales
EMP-1083,2024-01-01 08:46:00,zoom.exe,0,90.7,1385.3,Human Resources
EMP-1091,2024-01-01 21:36:00,python.exe,0,13.4,531.8,Engineering
EMP-1097,2024-01-01 22:29:00,outlook.exe,0,95.8,3600.1,Executive
EMP-1010,2024-01-01 14:19:00,outlook.exe,0,47.0,596.4,Operations
EMP-1062,2024-01-01 20:17:00,notepad.exe,0,17.7,750.6,Finance
EMP-1041,2024-01-01 10:19:00,slack.exe,0,82.2,237.5,Engineering
EMP-1100,2024-01-01 08:21:00,zoom.exe,0,27.5,765.1,Operations
EMP-1008,2024-01-01 17:55:00,slack.exe,0,44.2,3140.8,Research & Development
EMP-1073,2024-01-01 16:40:00,slack.exe,0,48.9,59.2,Human Resources
EMP-1078,2024-01-01 10:17:00,excel.exe,0,53.3,1436.4,Research & Development
EMP-1022,2024-01-01 03:33:00,teams.exe,0,26.5,3204.3,Finance
EMP-1031,2024-01-01 11:56:00,notepad.exe,0,82.9,2686.7,Engineering
EMP-1008,2024-01-01 18:06:00,slack.exe,0,40.5,481.1,Research & Development
EMP-1009,2024-01-01 10:30:00,code.exe,0,11.1,3561.9,Marketing
EMP-1011,2024-01-01 08:13:00,code.exe,0,68.4,1785.7,Engineering
EMP-1071,2024-01-01 17:58:00,word.exe,0,37.6,348.5,Engineering
EMP-1054,2024-01-01 12:54:00,chrome.exe,0,26.0,2922.6,Sales
EMP-1061,2024-01-01 10:04:00,excel.exe,0,60.4,2366.4,Engineering
EMP-1026,2024-01-01 21:12:00,chrome.exe,0,69.7,217.6,IT Security
EMP-1023,2024-01-01 08:41:00,code.exe,0,62.8,3257.4,Human Resources
EMP-1066,2024-01-01 22:17:00,word.exe,0,62.0,1408.6,IT Security
EMP-1041,2024-01-01 08:26:00,chrome.exe,0,70.3,2496.9,Engineering
EMP-1090,2024-01-01 21:43:00,excel.exe,0,0.6,3047.2,Operations
EMP-1028,2024-01-01 00:30:00,excel.exe,0,33.7,775.7,Research & Development
EMP-1073,2024-01-01 05:37:00,zoom.exe,0,6.1,3821.8,Human Resources
EMP-1092,2024-01-01 00:47:00,zoom.exe,0,6.2,2804.6,Finance
EMP-1093,2024-01-01 18:07:00,chrome.exe,0,56.0,2150.3,Human Resources
EMP-1002,2024-01-01 04:44:00,outlook.exe,0,67.3,1066.5,Finance
EMP-1066,2024-01-01 13:42:00,chrome.exe,0,100.0,3200.7,IT Security
EMP-1075,2024-01-01 13:35:00,slack.exe,0,60.5,3641.5,Legal
EMP-1025,2024-01-01 04:54:00,excel.exe,0,26.7,2959.1,Legal
EMP-1084,2024-01-01 12:56:00,word.exe,0,4.5,2309.5,Sales
EMP-1085,2024-01-01 05:18:00,chrome.exe,0,21.1,1383.3,Legal
EMP-1056,2024-01-01 17:18:00,chrome.exe,0,86.3,2739.1,IT Security
EMP-1085,2024-01-01 17:57:00,chrome.exe,0,24.9,2930.1,Legal
EMP-1055,2024-01-01 21:02:00,teams.exe,0,76.9,2718.8,Legal
EMP-1001,2024-01-01 01:32:00,notepad.exe,0,67.5,2501.5,Engineering
EMP-1039,2024-01-01 14:58:00,slack.exe,0,83.1,2716.6,Marketing
EMP-1085,2024-01-01 10:17:00,code.exe,0,97.8,2226.4,Legal
EMP-1010,2024-01-01 08:52:00,teams.exe,0,92.7,591.8,Operations
EMP-1033,2024-01-01 05:13:00,outlook.exe,0,19.4,418.8,Human Resources
EMP-1007,2024-01-01 17:38:00,notepad.exe,0,53.1,2429.9,Executive
EMP-1062,2024-01-01 12:13:00,python.exe,0,27.5,813.9,Finance
EMP-1045,2024-01-01 21:12:00,python.exe,0,87.8,3808.7,Legal
EMP-1058,2024-01-01 08:05:00,excel.exe,0,32.5,3636.0,Research & Development
EMP-1082,2024-01-01 10:07:00,word.exe,0,62.1,2050.2,Finance
EMP-1064,2024-01-01 08:58:00,chrome.exe,0,95.0,2790.6,Sales
EMP-1092,2024-01-01 13:52:00,teams.exe,0,54.7,564.9,Finance
EMP-1047,2024-01-01 19:25:00,code.exe,0,29.6,1304.6,Executive
EMP-1083,2024-01-01 01:06:00,word.exe,0,58.1,351.6,Human Resources
EMP-1043,2024-01-01 05:33:00,python.exe,0,35.3,1340.1,Human Resources
EMP-1027,2024-01-01 21:38:00,notepad.exe,0,33.9,954.4,Executive
EMP-1029,2024-01-01 16:10:00,excel.exe,0,66.9,3389.0,Marketing
EMP-1035,2024-01-01 00:03:00,python.exe,0,71.1,2728.3,Legal
EMP-1009,2024-01-01 04:33:00,zoom.exe,0,12.1,636.1,Marketing
EMP-1079,2024-01-01 06:27:00,slack.exe,0,57.9,2169.4,Marketing
EMP-1071,2024-01-01 08:36:00,chrome.exe,0,34.0,526.9,Engineering
EMP-1001,2024-01-01 16:16:00,excel.exe,0,50.8,2084.7,Engineering
EMP-1041,2024-01-01 14:48:00,notepad.exe,0,31.7,3862.5,Engineering
EMP-1006,2024-01-01 17:28:00,code.exe,0,10.3,2429.1,IT Security
EMP-1081,2024-01-01 00:18:00,zoom.exe,0,85.9,3986.9,Engineering
EMP-1053,2024-01-01 16:36:00,notepad.exe,0,56.6,2098.2,Human Resources
EMP-1074,2024-01-01 20:44:00,outlook.exe,0,6.2,2548.7,Sales
EMP-1068,2024-01-01 00:39:00,code.exe,0,59.9,3444.2,Research & Development
EMP-1009,2024-01-01 07:38:00,word.exe,0,30.6,3589.5,Marketing
EMP-1065,2024-01-01 09:26:00,chrome.exe,0,28.9,2577.5,Legal
EMP-1073,2024-01-01 18:59:00,teams.exe,0,57.9,514.6,Human Resources
EMP-1058,2024-01-01 01:25:00,slack.exe,0,4.9,102.9,Research & Development
EMP-1021,2024-01-01 10:28:00,python.exe,0,27.2,1436.2,Engineering
EMP-1019,2024-01-01 03:35:00,teams.exe,0,7.2,180.9,Marketing
EMP-1028,2024-01-01 11:48:00,excel.exe,0,38.4,3245.8,Research & Development
EMP-1024,2024-01-01 16:38:00,python.exe,0,70.4,2768.5,Sales
EMP-1071,2024-01-01 12:57:00,chrome.exe,0,9.0,3357.0,Engineering
EMP-1021,2024-01-01 05:11:00,teams.exe,0,11.5,3310.1,Engineering
EMP-1056,2024-01-01 13:27:00,putty.exe,1,33.5,3847.2,IT Security
EMP-1038,2024-01-01 12:03:00,excel.exe,0,17.5,3538.7,Research & Development
EMP-1060,2024-01-01 01:50:00,word.exe,0,0.8,1775.6,Operations
EMP-1076,2024-01-01 22:02:00,excel.exe,0,25.3,523.5,IT Security
EMP-1083,2024-01-01 00:03:00,slack.exe,0,15.9,209.7,Human Resources
EMP-1019,2024-01-01 20:41:00,outlook.exe,0,77.8,1891.5,Marketing
EMP-1047,2024-01-01 23:27:00,outlook.exe,0,36.0,823.2,Executive
EMP-1016,2024-01-01 08:34:00,python.exe,0,10.4,2772.7,IT Security
EMP-1003,2024-01-01 14:05:00,slack.exe,0,13.2,2362.5,Human Resources
EMP-1002,2024-01-01 15:25:00,python.exe,0,72.2,3765.5,Finance
EMP-1100,2024-01-01 11:51:00,slack.exe,0,71.5,3674.4,Operations
EMP-1054,2024-01-01 18:39:00,python.exe,0,54.1,2173.8,Sales
EMP-1090,2024-01-01 18:50:00,teams.exe,0,50.9,2294.8,Operations
EMP-1070,2024-01-01 17:24:00,python.exe,0,64.0,1168.6,Operations
EMP-1020,2024-01-01 14:14:00,code.exe,0,96.5,3917.2,Operations
EMP-1005,2024-01-01 22:28:00,slack.exe,0,38.0,3402.7,Legal
EMP-1050,2024-01-01 21:19:00,zoom.exe,0,45.1,3591.9,Operations
EMP-1087,2024-01-01 20:22:00,excel.exe,0,5.0,682.8,Executive
EMP-1033,2024-01-01 08:37:00,word.exe,0,98.2,1310.4,Human Resources
EMP-1018,2024-01-01 00:00:00,excel.exe,0,95.7,3968.6,Research & Development
EMP-1015,2024-01-02 04:50:00,python.exe,0,61.3,3282.1,Legal
EMP-1014,2024-01-02 18:19:00,anydesk.exe,1,9.3,84.1,Sales
EMP-1023,2024-01-02 22:39:00,slack.exe,0,82.2,4057.4,Human Resources
EMP-1098,2024-01-02 14:27:00,notepad.exe,0,73.7,2948.1,Research & Development
EMP-1009,2024-01-02 09:59:00,chrome.exe,0,16.5,3110.5,Marketing
EMP-1035,2024-01-02 01:57:00,excel.exe,0,28.6,2776.9,Legal
EMP-1032,2024-01-02 07:53:00,notepad.exe,0,54.7,248.9,Finance
EMP-1006,2024-01-02 21:48:00,notepad.exe,0,87.6,3499.9,IT Security
EMP-1010,2024-01-02 07:20:00,excel.exe,0,94.4,1127.9,Operations
EMP-1011,2024-01-02 12:36:00,word.exe,0,45.1,3381.0,Engineering
EMP-1014,2024-01-02 23:45:00,teams.exe,0,55.8,421.8,Sales
EMP-1004,2024-01-02 07:42:00,zoom.exe,0,79.9,728.1,Sales
EMP-1082,2024-01-02 17:01:00,outlook.exe,0,51.2,2398.6,Finance
EMP-1096,2024-01-02 23:36:00,word.exe,0,38.2,2314.2,IT Security
EMP-1050,2024-01-02 20:47:00,outlook.exe,0,24.3,4057.6,Operations
EMP-1020,2024-01-02 00:11:00,zoom.exe,0,28.4,3043.3,Operations
EMP-1099,2024-01-02 17:23:00,word.exe,0,60.9,1096.7,Marketing
EMP-1068,2024-01-02 15:35:00,zoom.exe,0,77.9,3341.2,Research & Development
EMP-1046,2024-01-02 14:56:00,outlook.exe,0,64.5,541.5,IT Security
EMP-1089,2024-01-02 21:57:00,zoom.exe,0,4.6,3394.5,Marketing
EMP-1046,2024-01-02 07:49:00,chrome.exe,0,39.4,1462.4,IT Security
EMP-1086,2024-01-02 21:40:00,teams.exe,0,46.3,2066.0,IT Security
EMP-1044,2024-01-02 08:50:00,teams.exe,0,16.1,2231.9,Sales
EMP-1093,2024-01-02 09:44:00,excel.exe,0,56.0,883.4,Human Resources
EMP-1003,2024-01-02 15:46:00,notepad.exe,0,0.7,797.1,Human Resources
EMP-1100,2024-01-02 06:52:00,teams.exe,0,40.0,2024.3,Operations
EMP-1006,2024-01-02 05:12:00,outlook.exe,0,87.3,1930.1,IT Security
EMP-1036,2024-01-02 08:47:00,notepad.exe,0,7.2,2196.3,IT Security
EMP-1006,2024-01-02 11:09:00,zoom.exe,0,37.5,2565.0,IT Security
EMP-1013,2024-01-02 18:20:00,zoom.exe,0,68.7,2244.2,Human Resources
EMP-1038,2024-01-02 00:51:00,zoom.exe,0,72.0,3688.5,Research & Development
EMP-1040,2024-01-02 15:31:00,teams.exe,0,53.0,1483.8,Operations
EMP-1002,2024-01-02 03:41:00,zoom.exe,0,99.7,3398.5,Finance
EMP-1033,2024-01-02 18:20:00,notepad.exe,0,48.9,2108.2,Human Resources
EMP-1066,2024-01-02 12:14:00,excel.exe,0,85.1,848.6,IT Security
EMP-1065,2024-01-02 21:48:00,teams.exe,0,74.2,817.0,Legal
EMP-1052,2024-01-02 23:26:00,notepad.exe,0,81.4,2205.0,Finance
EMP-1035,2024-01-02 14:11:00,python.exe,0,4.7,218.3,Legal
EMP-1016,2024-01-02 02:21:00,teams.exe,0,95.8,1354.9,IT Security
EMP-1070,2024-01-02 10:54:00,teams.exe,0,57.0,1472.5,Operations
EMP-1080,2024-01-02 05:08:00,excel.exe,0,72.6,1119.3,Operations
EMP-1070,2024-01-02 02:22:00,zoom.exe,0,48.0,3004.8,Operations
EMP-1055,2024-01-02 21:01:00,zoom.exe,0,67.6,1427.4,Legal
EMP-1020,2024-01-02 03:39:00,zoom.exe,0,48.4,1710.9,Operations
EMP-1055,2024-01-02 22:24:00,chrome.exe,0,7.5,4048.7,Legal
EMP-1089,2024-01-02 18:41:00,outlook.exe,0,34.4,95.2,Marketing
EMP-1036,2024-01-02 02:31:00,excel.exe,0,71.0,644.2,IT Security
EMP-1045,2024-01-02 08:06:00,teams.exe,0,31.7,2004.5,Legal
EMP-1037,2024-01-02 06:35:00,chrome.exe,0,34.1,1806.8,Executive
EMP-1096,2024-01-02 22:28:00,zoom.exe,0,79.6,1044.6,IT Security
EMP-1011,2024-01-02 03:11:00,notepad.exe,0,17.4,3625.0,Engineering
EMP-1012,2024-01-02 07:06:00,outlook.exe,0,58.1,1212.5,Finance
EMP-1059,2024-01-02 13:23:00,teams.exe,0,49.4,500.7,Marketing
EMP-1071,2024-01-02 00:26:00,word.exe,0,89.2,551.8,Engineering
EMP-1012,2024-01-02 04:41:00,code.exe,0,39.1,1960.7,Finance
EMP-1058,2024-01-02 10:16:00,zoom.exe,0,11.2,2227.1,Research & Development
EMP-1026,2024-01-02 11:07:00,notepad.exe,0,75.7,2339.1,IT Security
EMP-1036,2024-01-02 11:47:00,python.exe,0,78.4,1161.3,IT Security
EMP-1083,2024-01-02 19:30:00,chrome.exe,0,7.3,2739.9,Human Resources
EMP-1021,2024-01-02 19:14:00,python.exe,0,71.5,3647.6,Engineering
EMP-1055,2024-01-02 09:13:00,code.exe,0,33.3,1790.4,Legal
EMP-1071,2024-01-02 06:17:00,outlook.exe,0,11.0,1630.9,Engineering
EMP-1100,2024-01-02 15:49:00,zoom.exe,0,29.6,1966.8,Operations
EMP-1042,2024-01-02 22:16:00,excel.exe,0,12.0,3090.2,Finance
EMP-1019,2024-01-02 11:38:00,wireshark.exe,1,32.2,665.7,Marketing
EMP-1004,2024-01-02 20:24:00,python.exe,0,57.8,2585.0,Sales
EMP-1015,2024-01-02 04:39:00,outlook.exe,0,5.0,2244.8,Legal
EMP-1064,2024-01-02 23:54:00,veracrypt.exe,1,40.2,3187.7,Sales
EMP-1042,2024-01-02 14:05:00,slack.exe,0,98.8,3136.5,Finance
EMP-1059,2024-01-02 04:19:00,code.exe,0,58.8,360.1,Marketing
EMP-1041,2024-01-02 09:06:00,zoom.exe,0,9.2,3157.3,Engineering
EMP-1089,2024-01-02 07:58:00,chrome.exe,0,48.7,224.5,Marketing
EMP-1027,2024-01-02 20:07:00,notepad.exe,0,12.8,2920.9,Executive
EMP-1077,2024-01-02 23:04:00,teams.exe,0,15.4,1241.3,Executive
EMP-1031,2024-01-02 08:42:00,outlook.exe,0,91.6,3920.0,Engineering
EMP-1049,2024-01-02 01:25:00,chrome.exe,0,86.3,877.2,Marketing
EMP-1008,2024-01-02 08:37:00,outlook.exe,0,82.6,1073.8,Research & Development
EMP-1066,2024-01-02 13:39:00,teams.exe,0,92.3,3349.3,IT Security
EMP-1029,2024-01-02 13:21:00,word.exe,0,3.3,2561.7,Marketing
EMP-1067,2024-01-02 15:09:00,excel.exe,0,38.8,2154.3,Executive
EMP-1006,2024-01-02 07:03:00,excel.exe,0,59.4,436.8,IT Security
EMP-1008,2024-01-02 17:55:00,code.exe,0,8.6,2500.9,Research & Development
EMP-1022,2024-01-02 11:04:00,outlook.exe,0,64.7,2544.3,Finance
EMP-1005,2024-01-02 12:56:00,code.exe,0,52.3,3595.3,Legal
EMP-1001,2024-01-02 17:36:00,word.exe,0,15.9,419.9,Engineering
EMP-1013,2024-01-02 20:22:00,python.exe,0,43.3,264.2,Human Resources
EMP-1073,2024-01-02 09:03:00,code.exe,0,11.8,3949.5,Human Resources
EMP-1004,2024-01-02 13:20:00,chrome.exe,0,81.3,2818.9,Sales
EMP-1062,2024-01-02 20:16:00,notepad.exe,0,15.7,3605.5,Finance
EMP-1089,2024-01-02 22:37:00,outlook.exe,0,90.4,690.7,Marketing
EMP-1039,2024-01-02 06:08:00,word.exe,0,88.8,3553.1,Marketing
EMP-1034,2024-01-02 20:00:00,zoom.exe,0,30.1,1083.6,Sales
EMP-1100,2024-01-02 10:35:00,python.exe,0,75.9,1827.3,Operations
EMP-1060,2024-01-02 00:37:00,zoom.exe,0,95.1,3898.5,Operations
EMP-1066,2024-01-02 03:57:00,word.exe,0,87.7,3134.5,IT Security
EMP-1070,2024-01-02 02:05:00,code.exe,0,72.0,313.5,Operations
EMP-1013,2024-01-02 18:02:00,word.exe,0,96.9,1240.7,Human Resources
EMP-1036,2024-01-02 21:47:00,chrome.exe,0,33.3,3353.6,IT Security
EMP-1068,2024-01-02 03:44:00,word.exe,0,8.1,1904.0,Research & Development
EMP-1019,2024-01-02 15:07:00,outlook.exe,0,89.9,1891.1,Marketing
EMP-1040,2024-01-02 11:58:00,notepad.exe,0,16.8,3713.0,Operations
EMP-1070,2024-01-02 04:21:00,teams.exe,0,76.4,3180.0,Operations
EMP-1094,2024-01-02 18:05:00,excel.exe,0,4.7,3139.2,Sales
EMP-1067,2024-01-02 15:19:00,code.exe,0,64.5,2206.7,Executive
EMP-1015,2024-01-02 05:24:00,chrome.exe,0,31.9,3096.5,Legal
EMP-1048,2024-01-02 10:02:00,word.exe,0,32.9,2906.2,Research & Development
EMP-1065,2024-01-02 19:52:00,tor.exe,1,39.9,1625.0,Legal
EMP-1013,2024-01-02 06:52:00,outlook.exe,0,91.4,815.6,Human Resources
EMP-1062,2024-01-02 22:59:00,word.exe,0,42.7,240.7,Finance
EMP-1075,2024-01-02 14:46:00,word.exe,0,62.2,1996.2,Legal
EMP-1019,2024-01-02 17:44:00,code.exe,0,75.9,1644.0,Marketing
EMP-1022,2024-01-02 02:53:00,code.exe,0,14.9,627.4,Finance
EMP-1026,2024-01-02 11:28:00,zoom.exe,0,75.3,2733.3,IT Security
EMP-1027,2024-01-02 06:37:00,code.exe,0,65.2,3520.2,Executive
EMP-1001,2024-01-02 17:14:00,teams.exe,0,59.4,3745.1,Engineering
EMP-1025,2024-01-02 02:05:00,code.exe,0,77.6,3000.0,Legal
EMP-1092,2024-01-02 08:25:00,word.exe,0,3.1,1438.4,Finance
EMP-1091,2024-01-02 18:45:00,zoom.exe,0,10.5,2526.0,Engineering
EMP-1098,2024-01-02 02:41:00,word.exe,0,36.8,1827.1,Research & Development
EMP-1009,2024-01-02 17:18:00,teams.exe,0,98.2,2889.9,Marketing
EMP-1013,2024-01-02 20:04:00,zoom.exe,0,92.9,2747.0,Human Resources
EMP-1041,2024-01-02 01:18:00,chrome.exe,0,16.5,824.0,Engineering
EMP-1003,2024-01-02 02:33:00,code.exe,0,57.7,3162.2,Human Resources
EMP-1075,2024-01-02 17:12:00,word.exe,0,60.9,4014.4,Legal
EMP-1010,2024-01-02 11:23:00,code.exe,0,27.9,2678.6,Operations
EMP-1080,2024-01-02 18:32:00,word.exe,0,75.6,2839.6,Operations
EMP-1071,2024-01-02 15:58:00,excel.exe,0,28.6,835.4,Engineering
EMP-1049,2024-01-02 21:27:00,word.exe,0,43.1,2414.0,Marketing
EMP-1052,2024-01-02 22:33:00,outlook.exe,0,45.0,1129.9,Finance
EMP-1089,2024-01-02 00:55:00,chrome.exe,0,76.8,3758.2,Marketing
EMP-1068,2024-01-02 15:12:00,excel.exe,0,93.7,3616.6,Research & Development
EMP-1075,2024-01-02 02:33:00,teamviewer.exe,1,10.1,936.3,Legal
EMP-1023,2024-01-02 12:31:00,notepad.exe,0,9.8,3083.4,Human Resources
EMP-1010,2024-01-02 20:34:00,code.exe,0,23.7,1145.0,Operations
EMP-1099,2024-01-02 22:41:00,slack.exe,0,79.7,3339.9,Marketing
EMP-1002,2024-01-02 09:53:00,teams.exe,0,75.6,822.3,Finance
EMP-1080,2024-01-02 08:06:00,chrome.exe,0,28.4,4026.5,Operations
EMP-1082,2024-01-02 13:53:00,notepad.exe,0,86.7,3344.3,Finance
EMP-1063,2024-01-02 04:55:00,word.exe,0,20.7,688.6,Human Resources
EMP-1060,2024-01-02 02:32:00,zoom.exe,0,38.3,806.0,Operations
EMP-1010,2024-01-02 01:13:00,outlook.exe,0,30.0,2199.1,Operations
EMP-1062,2024-01-02 01:52:00,chrome.exe,0,49.1,946.7,Finance
EMP-1056,2024-01-02 05:49:00,python.exe,0,51.5,764.8,IT Security
EMP-1069,2024-01-02 18:09:00,excel.exe,0,70.3,2097.3,Marketing
EMP-1004,2024-01-02 13:15:00,excel.exe,0,96.5,496.0,Sales
EMP-1089,2024-01-02 17:10:00,python.exe,0,4.7,1290.3,Marketing
EMP-1064,2024-01-02 17:20:00,chrome.exe,0,38.5,2157.0,Sales
EMP-1018,2024-01-02 05:28:00,slack.exe,0,70.4,1026.2,Research & Development
EMP-1028,2024-01-02 03:59:00,chrome.exe,0,7.3,3310.7,Research & Development
EMP-1029,2024-01-02 23:30:00,outlook.exe,0,63.4,2500.6,Marketing
EMP-1080,2024-01-02 23:10:00,excel.exe,0,41.6,1048.3,Operations
EMP-1011,2024-01-02 04:27:00,excel.exe,0,67.6,250.4,Engineering
EMP-1072,2024-01-02 11:32:00,word.exe,0,9.2,936.0,Finance
EMP-1079,2024-01-02 12:36:00,outlook.exe,0,32.7,1202.5,Marketing
EMP-1084,2024-01-02 17:16:00,teams.exe,0,29.7,103.0,Sales
EMP-1040,2024-01-02 14:13:00,excel.exe,0,67.0,2992.2,Operations
EMP-1007,2024-01-02 17:17:00,outlook.exe,0,60.6,39.7,Executive
EMP-1069,2024-01-02 10:41:00,notepad.exe,0,67.5,2649.2,Marketing
EMP-1010,2024-01-02 11:27:00,code.exe,0,86.9,2463.6,Operations
EMP-1038,2024-01-02 02:15:00,code.exe,0,1.6,4091.7,Research & Development
EMP-1080,2024-01-02 18:06:00,word.exe,0,87.9,498.6,Operations
EMP-1071,2024-01-02 00:44:00,teams.exe,0,98.7,3477.4,Engineering
EMP-1079,2024-01-02 11:15:00,outlook.exe,0,99.3,2424.3,Marketing
EMP-1071,2024-01-02 16:48:00,code.exe,0,24.7,1413.6,Engineering
EMP-1069,2024-01-02 10:11:00,outlook.exe,0,54.7,42.6,Marketing
EMP-1007,2024-01-02 05:30:00,word.exe,0,84.2,2919.0,Executive
EMP-1094,2024-01-02 03:43:00,zoom.exe,0,69.4,610.3,Sales
EMP-1028,2024-01-02 09:09:00,notepad.exe,0,24.1,3459.9,Research & Development
EMP-1014,2024-01-02 10:52:00,teams.exe,0,99.8,1009.6,Sales
EMP-1060,2024-01-02 05:46:00,notepad.exe,0,3.6,3394.2,Operations
EMP-1098,2024-01-02 13:25:00,teams.exe,0,30.7,3093.4,Research & Development
EMP-1024,2024-01-02 23:59:00,outlook.exe,0,43.2,2540.8,Sales
EMP-1093,2024-01-02 08:16:00,teams.exe,0,5.8,2280.6,Human Resources
EMP-1067,2024-01-02 14:07:00,teams.exe,0,7.1,3433.7,Executive
EMP-1083,2024-01-02 14:24:00,python.exe,0,73.2,4023.4,Human Resources
EMP-1033,2024-01-02 09:08:00,python.exe,0,1.8,3200.2,Human Resources
EMP-1079,2024-01-02 20:04:00,notepad.exe,0,12.8,303.6,Marketing
EMP-1096,2024-01-02 03:31:00,teamviewer.exe,1,25.3,1264.5,IT Security
EMP-1025,2024-01-02 11:12:00,notepad.exe,0,42.8,728.9,Legal
EMP-1037,2024-01-02 23:20:00,python.exe,0,87.8,3758.5,Executive
EMP-1025,2024-01-02 21:04:00,outlook.exe,0,77.3,2125.2,Legal
EMP-1009,2024-01-02 07:48:00,code.exe,0,49.1,3160.2,Marketing
EMP-1028,2024-01-02 15:15:00,chrome.exe,0,28.6,736.6,Research & Development
EMP-1024,2024-01-02 08:29:00,slack.exe,0,5.6,1989.9,Sales
EMP-1056,2024-01-02 18:16:00,filezilla.exe,1,42.0,2140.5,IT Security
EMP-1057,2024-01-02 09:49:00,teams.exe,0,2.1,1574.4,Executive
EMP-1048,2024-01-02 12:30:00,code.exe,0,71.8,231.3,Research & Development
EMP-1093,2024-01-02 14:00:00,notepad.exe,0,92.4,2961.1,Human Resources
EMP-1049,2024-01-02 22:54:00,excel.exe,0,32.1,1684.6,Marketing
EMP-1074,2024-01-02 06:50:00,word.exe,0,40.1,4043.8,Sales
EMP-1062,2024-01-02 10:33:00,word.exe,0,51.2,3942.6,Finance
EMP-1010,2024-01-02 02:10:00,veracrypt.exe,1,23.7,1688.7,Operations
EMP-1053,2024-01-02 12:42:00,outlook.exe,0,94.5,2498.6,Human Resources
EMP-1083,2024-01-02 09:27:00,outlook.exe,0,73.5,470.2,Human Resources
EMP-1084,2024-01-02 00:43:00,notepad.exe,0,32.9,2653.3,Sales
EMP-1002,2024-01-02 10:35:00,teams.exe,0,86.7,1907.3,Finance
EMP-1073,2024-01-02 05:38:00,outlook.exe,0,90.1,4053.8,Human Resources
EMP-1003,2024-01-02 13:22:00,chrome.exe,0,73.9,2171.9,Human Resources
EMP-1064,2024-01-02 21:18:00,excel.exe,0,1.1,2812.4,Sales
EMP-1001,2024-01-02 06:24:00,zoom.exe,0,66.1,2852.9,Engineering
