user,connect_time,disconnect_time,duration_hrs,vpn_ip,geo_location,bytes_uploaded,bytes_downloaded,department
EMP-1038,2024-01-06 04:39:00,2024-01-06 10:07:26.684717,5.47,172.16.241.18,Remote,311479256,66740118,Research & Development
EMP-1092,2024-01-06 22:34:00,2024-01-07 07:01:02.753491,8.45,172.16.134.99,London,400570339,857929923,Finance
EMP-1087,2024-01-06 05:33:00,2024-01-06 08:20:44.751135,2.8,172.16.45.102,SanFrancisco,90698149,1832628780,Executive
EMP-1004,2024-01-06 12:52:00,2024-01-06 17:34:22.422179,4.71,172.16.22.76,Remote,347020850,1926603487,Sales
EMP-1005,2024-01-06 20:46:00,2024-01-07 04:20:57.039305,7.58,172.16.178.160,Remote,191345860,65821557,Legal
EMP-1011,2024-01-06 08:05:00,2024-01-06 10:15:48.694103,2.18,172.16.33.182,Remote,204592715,1723581928,Engineering
EMP-1017,2024-01-06 04:35:00,2024-01-06 15:48:46.605353,11.23,172.16.188.193,Bangalore,257396970,1351583667,Executive
EMP-1072,2024-01-06 03:13:00,2024-01-06 12:51:13.747044,9.64,172.16.181.69,London,369378099,1424483339,Finance
EMP-1081,2024-01-06 20:53:00,2024-01-06 22:54:39.622126,2.03,172.16.182.109,Berlin,364149327,434643470,Engineering
EMP-1009,2024-01-06 15:02:00,2024-01-06 19:37:21.948068,4.59,172.16.5.72,SanFrancisco,195930427,213460111,Marketing
EMP-1015,2024-01-06 14:19:00,2024-01-06 16:20:15.981573,2.02,172.16.72.2,Berlin,53245696,1330174692,Legal
EMP-1071,2024-01-06 13:46:00,2024-01-07 01:16:35.591574,11.51,172.16.54.99,Berlin,142277568,1011238842,Engineering
EMP-1099,2024-01-06 11:14:00,2024-01-06 14:50:04.200043,3.6,172.16.183.95,London,197308378,628399997,Marketing
EMP-1069,2024-01-06 07:57:00,2024-01-06 12:24:35.760487,4.46,172.16.19.78,SanFrancisco,334902653,753777718,Marketing
EMP-1002,2024-01-06 20:49:00,2024-01-06 23:35:05.578233,2.77,172.16.239.252,NewYork,149078610,592196309,Finance
EMP-1054,2024-01-06 15:45:00,2024-01-06 22:58:01.280871,7.22,172.16.184.45,Remote,258026622,306336781,Sales
EMP-1072,2024-01-06 17:02:00,2024-01-06 20:26:03.953851,3.4,172.16.206.134,London,133136269,908314048,Finance
EMP-1059,2024-01-06 14:49:00,2024-01-06 19:44:00.760842,4.92,172.16.209.141,Bangalore,403134349,980918280,Marketing
EMP-1031,2024-01-06 14:59:00,2024-01-06 23:41:41.815630,8.71,172.16.202.70,NewYork,383765775,663536345,Engineering
EMP-1070,2024-01-06 00:53:00,2024-01-06 06:15:33.365137,5.38,172.16.181.108,London,353851498,14957781,Operations
EMP-1007,2024-01-06 16:45:00,2024-01-06 22:33:52.172733,5.81,172.16.2.253,SanFrancisco,228447007,975954725,Executive
EMP-1063,2024-01-06 05:25:00,2024-01-06 09:49:05.481645,4.4,172.16.71.47,Remote,114724754,1987555447,Human Resources
EMP-1098,2024-01-06 17:20:00,2024-01-07 04:25:50.867930,11.1,172.16.180.26,Bangalore,160067386,759714470,Research & Development
EMP-1068,2024-01-06 00:04:00,2024-01-06 03:22:41.142250,3.31,172.16.63.198,NewYork,355730347,329672786,Research & Development
EMP-1031,2024-01-06 23:46:00,2024-01-07 01:48:12.211339,2.04,172.16.218.139,NewYork,370123360,1927201003,Engineering
EMP-1010,2024-01-06 17:57:00,2024-01-06 18:48:42.969115,0.86,172.16.162.232,Remote,170303166,1678427052,Operations
EMP-1028,2024-01-06 19:29:00,2024-01-07 03:48:56.266262,8.33,172.16.93.118,NewYork,101137481,1339089063,Research & Development
EMP-1025,2024-01-06 00:53:00,2024-01-06 05:06:25.629524,4.22,172.16.216.207,NewYork,68296633,976018948,Legal
EMP-1028,2024-01-06 06:08:00,2024-01-06 06:55:44.156432,0.8,172.16.86.140,NewYork,170555873,1578981468,Research & Development
EMP-1008,2024-01-06 13:14:00,2024-01-06 13:59:50.716810,0.76,172.16.31.31,Bangalore,303037212,155523907,Research & Development
EMP-1009,2024-01-06 13:34:00,2024-01-06 23:21:04.762653,9.78,172.16.205.240,SanFrancisco,128782641,1612794216,Marketing
EMP-1087,2024-01-06 20:24:00,2024-01-07 00:16:22.629283,3.87,172.16.187.89,SanFrancisco,166778292,1334712552,Executive
EMP-1084,2024-01-06 16:48:00,2024-01-06 21:18:21.697872,4.51,172.16.133.89,SanFrancisco,147910981,679658364,Sales
EMP-1082,2024-01-06 12:19:00,2024-01-06 14:10:27.397173,1.86,172.16.160.155,Bangalore,238644404,879135278,Finance
EMP-1021,2024-01-06 23:41:00,2024-01-07 11:13:45.886380,11.55,172.16.178.3,Bangalore,45873833,1041851692,Engineering
EMP-1079,2024-01-06 06:57:00,2024-01-06 13:21:58.234197,6.42,172.16.119.78,Remote,219357097,1091439058,Marketing
EMP-1097,2024-01-06 19:25:00,2024-01-06 20:14:55.219214,0.83,172.16.65.23,NewYork,207799904,96836903,Executive
EMP-1068,2024-01-06 06:34:00,2024-01-06 13:43:17.450854,7.15,172.16.231.105,NewYork,165201325,599813193,Research & Development
EMP-1094,2024-01-06 19:23:00,2024-01-07 03:14:33.574881,7.86,172.16.34.21,Berlin,304210750,41055312,Sales
EMP-1009,2024-01-06 22:15:00,2024-01-06 23:13:30.478482,0.98,172.16.254.180,SanFrancisco,400570946,826621450,Marketing
EMP-1020,2024-01-06 01:43:00,2024-01-06 04:25:36.886525,2.71,172.16.246.234,Bangalore,433085833,1019475307,Operations
EMP-1053,2024-01-07 10:36:00,2024-01-07 14:31:10.063474,3.92,172.16.187.28,Bangalore,464770655,1880045912,Human Resources
EMP-1078,2024-01-07 22:23:00,2024-01-08 05:29:07.261339,7.1,172.16.69.3,London,152934558,306528617,Research & Development
EMP-1050,2024-01-07 09:10:00,2024-01-07 11:19:27.772929,2.16,172.16.3.213,Bangalore,228591177,306777849,Operations
EMP-1031,2024-01-07 22:35:00,2024-01-08 10:09:36.474756,11.58,172.16.19.139,NewYork,385217116,1787364257,Engineering
EMP-1100,2024-01-07 21:47:00,2024-01-08 08:05:29.033993,10.31,172.16.126.227,Bangalore,33678954,985345388,Operations
EMP-1051,2024-01-07 23:16:00,2024-01-08 02:48:30.917904,3.54,172.16.76.111,SanFrancisco,425409592,1450140419,Engineering
EMP-1064,2024-01-07 07:39:00,2024-01-07 17:01:44.906018,9.38,172.16.138.142,Remote,414170503,690605946,Sales
EMP-1062,2024-01-07 03:41:00,2024-01-07 14:10:37.367165,10.49,172.16.154.33,London,148514988,366803009,Finance
EMP-1080,2024-01-07 21:03:00,2024-01-08 04:38:19.476526,7.59,172.16.40.173,SanFrancisco,490177063,263087058,Operations
EMP-1075,2024-01-07 10:15:00,2024-01-07 11:04:49.377664,0.83,172.16.149.17,Bangalore,114403439,828701582,Legal
EMP-1002,2024-01-07 03:50:00,2024-01-07 09:34:54.546016,5.75,172.16.62.218,NewYork,281902451,260101951,Finance
EMP-1054,2024-01-07 16:05:00,2024-01-08 03:51:21.845425,11.77,172.16.101.77,Remote,478687519,865334992,Sales
EMP-1059,2024-01-07 13:39:00,2024-01-07 20:14:13.320322,6.59,172.16.144.132,Bangalore,358259705,829843644,Marketing
EMP-1095,2024-01-07 19:00:00,2024-01-07 22:06:47.934222,3.11,172.16.243.242,SanFrancisco,480274263,1246804332,Legal
EMP-1021,2024-01-07 01:54:00,2024-01-07 07:29:50.747907,5.6,172.16.50.10,Bangalore,482754713,165376884,Engineering
EMP-1023,2024-01-07 09:12:00,2024-01-07 16:36:19.898624,7.41,172.16.13.17,SanFrancisco,224559297,423247610,Human Resources
EMP-1020,2024-01-07 15:08:00,2024-01-07 22:40:27.858342,7.54,172.16.126.32,Moscow,41327490,838135409,Operations
EMP-1037,2024-01-07 01:31:00,2024-01-07 04:07:10.681297,2.6,172.16.223.182,SanFrancisco,148011933,1379850668,Executive
EMP-1040,2024-01-07 23:57:00,2024-01-08 02:39:18.126176,2.71,172.16.49.2,Bangalore,201465750,677831842,Operations
EMP-1018,2024-01-07 04:29:00,2024-01-07 15:54:20.303500,11.42,172.16.48.157,Shanghai,38734227,153026648,Research & Development
EMP-1030,2024-01-07 19:36:00,2024-01-08 01:11:48.681810,5.6,172.16.191.169,SanFrancisco,271011470,6161766,Operations
EMP-1066,2024-01-07 13:36:00,2024-01-07 23:58:13.374862,10.37,172.16.231.200,Bangalore,383492577,369597411,IT Security
EMP-1056,2024-01-08 08:02:00,2024-01-08 11:56:23.168705,3.91,172.16.24.173,Remote,497230834,1136730458,IT Security
EMP-1004,2024-01-08 16:54:00,2024-01-09 02:43:45.137310,9.83,172.16.199.15,Remote,75679841,252180381,Sales
EMP-1020,2024-01-08 00:47:00,2024-01-08 03:05:13.471930,2.3,172.16.113.222,Bangalore,113380242,1601008562,Operations
EMP-1011,2024-01-08 16:08:00,2024-01-08 19:21:10.229640,3.22,172.16.234.3,Remote,392011492,1445034416,Engineering
EMP-1091,2024-01-08 08:30:00,2024-01-08 09:33:58.050394,1.07,172.16.62.7,Remote,497094488,1409159874,Engineering
EMP-1086,2024-01-08 03:08:00,2024-01-08 04:18:13.460971,1.17,172.16.150.206,London,362747888,1863984575,IT Security
EMP-1044,2024-01-08 07:51:00,2024-01-08 18:42:12.251109,10.85,172.16.123.82,London,118567726,848378751,Sales
EMP-1074,2024-01-08 05:48:00,2024-01-08 10:21:43.114736,4.56,172.16.214.49,London,290359737,1083094176,Sales
EMP-1099,2024-01-08 23:14:00,2024-01-08 23:44:13.845245,0.5,172.16.193.6,London,195685,1885537174,Marketing
EMP-1074,2024-01-08 13:43:00,2024-01-09 00:17:58.162987,10.58,172.16.9.3,London,108121596,1823191245,Sales
EMP-1082,2024-01-08 14:20:00,2024-01-08 23:13:22.791880,8.89,172.16.29.126,Bangalore,313566495,392296368,Finance
EMP-1013,2024-01-08 02:57:00,2024-01-08 04:07:49.390643,1.18,172.16.146.202,SanFrancisco,258539839,1247217661,Human Resources
EMP-1051,2024-01-08 10:29:00,2024-01-08 12:45:12.405559,2.27,172.16.108.156,Moscow,145922429,1569866375,Engineering
EMP-1086,2024-01-08 15:45:00,2024-01-08 19:40:38.917478,3.93,172.16.181.188,London,420862743,1231158671,IT Security
EMP-1031,2024-01-08 16:46:00,2024-01-09 00:27:02.079373,7.68,172.16.20.72,NewYork,62476732,833328786,Engineering
EMP-1027,2024-01-08 08:47:00,2024-01-08 19:43:46.694428,10.95,172.16.237.244,NewYork,107118113,1410528039,Executive
EMP-1074,2024-01-08 11:08:00,2024-01-08 22:44:40.030023,11.61,172.16.30.227,London,147522461,1780824711,Sales
EMP-1018,2024-01-08 08:27:00,2024-01-08 15:24:47.278641,6.96,172.16.123.82,SanFrancisco,306573315,1768874439,Research & Development
EMP-1084,2024-01-08 03:29:00,2024-01-08 04:09:52.661293,0.68,172.16.147.147,SanFrancisco,23568629,251954825,Sales
EMP-1039,2024-01-08 23:21:00,2024-01-08 23:59:22.225696,0.64,172.16.28.213,Bangalore,379455683,1201193111,Marketing
EMP-1027,2024-01-08 10:33:00,2024-01-08 12:52:08.156817,2.32,172.16.158.218,NewYork,211793101,1794644837,Executive
EMP-1005,2024-01-08 08:39:00,2024-01-08 14:50:54.185910,6.2,172.16.180.232,Remote,103037553,748130380,Legal
EMP-1066,2024-01-08 01:41:00,2024-01-08 12:41:01.979328,11.0,172.16.227.184,Bangalore,145208108,1582594299,IT Security
EMP-1056,2024-01-08 07:35:00,2024-01-08 14:19:30.621202,6.74,172.16.255.79,Remote,234495140,511759198,IT Security
EMP-1010,2024-01-08 13:17:00,2024-01-08 19:28:09.585829,6.19,172.16.199.191,Remote,68048924,313102637,Operations
EMP-1036,2024-01-08 14:50:00,2024-01-08 18:09:56.098941,3.33,172.16.252.168,Berlin,133774220,242401105,IT Security
EMP-1088,2024-01-08 21:11:00,2024-01-08 23:20:35.034389,2.16,172.16.105.159,Remote,320039899,560429817,Research & Development
EMP-1016,2024-01-08 18:11:00,2024-01-09 04:30:38.867913,10.33,172.16.229.239,SanFrancisco,224132661,533784815,IT Security
EMP-1031,2024-01-08 14:08:00,2024-01-08 19:43:14.603754,5.59,172.16.38.13,NewYork,261475784,1603086203,Engineering
EMP-1016,2024-01-08 18:29:00,2024-01-09 05:49:17.513430,11.34,172.16.187.151,SanFrancisco,326655736,289646698,IT Security
EMP-1024,2024-01-08 22:08:00,2024-01-08 23:24:38.925793,1.28,172.16.82.177,NewYork,470950634,1968949491,Sales
EMP-1069,2024-01-08 20:16:00,2024-01-09 05:32:49.792852,9.28,172.16.253.94,SanFrancisco,454452120,1742872209,Marketing
EMP-1097,2024-01-08 21:49:00,2024-01-09 08:52:43.639723,11.06,172.16.67.26,NewYork,154424402,182200170,Executive
EMP-1009,2024-01-08 02:47:00,2024-01-08 05:53:41.692396,3.11,172.16.73.241,SanFrancisco,32542019,1241507119,Marketing
EMP-1051,2024-01-08 14:07:00,2024-01-08 22:19:48.723020,8.21,172.16.203.123,SanFrancisco,77120400,665117021,Engineering
EMP-1005,2024-01-08 07:37:00,2024-01-08 14:51:04.774042,7.23,172.16.139.98,Remote,236234246,1463069630,Legal
EMP-1076,2024-01-08 01:33:00,2024-01-08 10:05:19.816846,8.54,172.16.85.184,Remote,458625626,1708076543,IT Security
EMP-1040,2024-01-08 05:24:00,2024-01-08 07:59:59.138500,2.6,172.16.185.227,Bangalore,316750114,1543466431,Operations
EMP-1051,2024-01-08 03:56:00,2024-01-08 09:11:25.245686,5.26,172.16.168.72,SanFrancisco,5465661,745779352,Engineering
EMP-1092,2024-01-08 22:00:00,2024-01-09 05:34:54.948251,7.58,172.16.170.86,London,175373491,56243427,Finance
EMP-1020,2024-01-08 06:00:00,2024-01-08 16:30:45.957633,10.51,172.16.165.224,Bangalore,6909041,21579262,Operations
EMP-1066,2024-01-08 15:00:00,2024-01-08 17:54:16.376568,2.9,172.16.209.211,Bangalore,223923995,47313248,IT Security
EMP-1048,2024-01-08 23:56:00,2024-01-09 08:01:43.145566,8.1,172.16.128.186,Remote,432292155,1329869319,Research & Development
EMP-1054,2024-01-08 15:10:00,2024-01-08 23:39:59.870244,8.5,172.16.219.96,Remote,454898126,66651161,Sales
EMP-1047,2024-01-08 08:43:00,2024-01-08 18:17:42.100556,9.58,172.16.194.14,Bangalore,168925941,1918282642,Executive
EMP-1087,2024-01-08 14:47:00,2024-01-09 00:55:12.295853,10.14,172.16.79.101,SanFrancisco,281395212,208706007,Executive
EMP-1092,2024-01-08 10:15:00,2024-01-08 16:47:10.542123,6.54,172.16.81.177,London,449235499,1361925356,Finance
EMP-1015,2024-01-08 08:44:00,2024-01-08 20:25:58.986194,11.7,172.16.13.121,Berlin,49401544,205274455,Legal
EMP-1015,2024-01-08 22:50:00,2024-01-09 08:17:32.453466,9.46,172.16.115.52,Berlin,315388143,1239218710,Legal
EMP-1006,2024-01-09 21:44:00,2024-01-10 04:11:27.943860,6.46,172.16.220.16,Berlin,285580865,1491014929,IT Security
EMP-1046,2024-01-09 05:47:00,2024-01-09 14:04:19.268454,8.29,172.16.202.87,Shanghai,495680569,1150291701,IT Security
EMP-1029,2024-01-09 17:21:00,2024-01-10 01:35:28.287033,8.24,172.16.186.7,Berlin,459659599,1174479147,Marketing
EMP-1023,2024-01-09 19:51:00,2024-01-10 03:18:43.468372,7.46,172.16.27.117,SanFrancisco,419443697,761392933,Human Resources
EMP-1046,2024-01-09 21:43:00,2024-01-10 05:07:51.800248,7.41,172.16.128.188,Bangalore,425131840,1975229681,IT Security
EMP-1067,2024-01-09 05:48:00,2024-01-09 09:04:37.685107,3.28,172.16.65.119,Remote,238317544,1807475993,Executive
EMP-1044,2024-01-09 04:31:00,2024-01-09 12:01:58.882849,7.52,172.16.162.156,London,92192567,1282007473,Sales
EMP-1027,2024-01-09 03:20:00,2024-01-09 08:44:41.742151,5.41,172.16.125.188,NewYork,120916139,1024591206,Executive
EMP-1076,2024-01-09 03:34:00,2024-01-09 13:26:48.159798,9.88,172.16.38.25,Remote,465198196,1177492553,IT Security
EMP-1096,2024-01-09 00:21:00,2024-01-09 04:21:05.519505,4.0,172.16.219.108,Remote,322949108,351433455,IT Security
EMP-1022,2024-01-09 10:30:00,2024-01-09 12:00:37.029320,1.51,172.16.234.65,NewYork,280008021,294459782,Finance
EMP-1097,2024-01-09 12:22:00,2024-01-09 13:21:19.956059,0.99,172.16.238.246,NewYork,220438091,1116281369,Executive
EMP-1063,2024-01-09 14:36:00,2024-01-09 17:18:52.525593,2.71,172.16.55.109,Remote,299872942,546180359,Human Resources
EMP-1025,2024-01-09 00:38:00,2024-01-09 08:36:17.365853,7.97,172.16.246.224,NewYork,378546854,797660207,Legal
EMP-1082,2024-01-09 02:54:00,2024-01-09 13:19:50.418991,10.43,172.16.161.229,Bangalore,152648839,357563451,Finance
EMP-1006,2024-01-09 21:21:00,2024-01-10 00:58:27.374652,3.62,172.16.88.210,Berlin,496735357,1142119287,IT Security
EMP-1031,2024-01-09 09:45:00,2024-01-09 11:43:42.436686,1.98,172.16.62.207,NewYork,136021090,1913001228,Engineering
EMP-1048,2024-01-09 08:27:00,2024-01-09 13:35:13.136320,5.14,172.16.128.33,Remote,314239105,812883363,Research & Development
EMP-1058,2024-01-09 00:23:00,2024-01-09 08:31:09.160060,8.14,172.16.177.34,London,186500599,1183490993,Research & Development
EMP-1098,2024-01-09 01:41:00,2024-01-09 12:12:50.767319,10.53,172.16.42.157,Bangalore,208256,1177376631,Research & Development
EMP-1081,2024-01-09 12:30:00,2024-01-09 21:24:30.511703,8.91,172.16.7.25,Berlin,284248203,1833339966,Engineering
EMP-1044,2024-01-09 00:48:00,2024-01-09 05:32:51.578709,4.75,172.16.132.81,London,186078228,1123411888,Sales
EMP-1050,2024-01-09 01:37:00,2024-01-09 05:11:59.795857,3.58,172.16.78.41,Bangalore,456497119,262635656,Operations
EMP-1066,2024-01-09 01:23:00,2024-01-09 08:50:34.288551,7.46,172.16.77.180,Bangalore,90523510,1426613667,IT Security
EMP-1093,2024-01-09 17:41:00,2024-01-10 02:31:16.373681,8.84,172.16.164.194,London,10059915,1551914504,Human Resources
EMP-1079,2024-01-09 05:38:00,2024-01-09 14:46:21.471335,9.14,172.16.139.101,Remote,235245528,1526855381,Marketing
EMP-1080,2024-01-09 01:20:00,2024-01-09 12:00:38.933506,10.68,172.16.71.35,SanFrancisco,417806890,371712103,Operations
EMP-1060,2024-01-09 19:58:00,2024-01-10 07:46:19.476671,11.81,172.16.246.173,Berlin,390164034,274153778,Operations
EMP-1041,2024-01-09 16:01:00,2024-01-09 18:54:49.843315,2.9,172.16.122.97,NewYork,36776516,1590949579,Engineering
EMP-1030,2024-01-09 13:22:00,2024-01-09 18:02:30.236949,4.68,172.16.138.222,Moscow,474924193,1770436791,Operations
EMP-1068,2024-01-09 01:46:00,2024-01-09 06:51:53.959420,5.1,172.16.90.77,NewYork,181451543,1065879027,Research & Development
EMP-1052,2024-01-09 03:39:00,2024-01-09 14:29:09.973125,10.84,172.16.151.135,NewYork,332002823,682325945,Finance
EMP-1011,2024-01-09 16:34:00,2024-01-09 23:50:32.710925,7.28,172.16.248.72,Remote,1763824,1254048911,Engineering
EMP-1036,2024-01-09 08:52:00,2024-01-09 15:17:51.980876,6.43,172.16.111.218,Berlin,380827887,1112664793,IT Security
EMP-1025,2024-01-09 07:31:00,2024-01-09 17:08:37.062290,9.63,172.16.141.36,NewYork,440942125,1936896785,Legal
EMP-1043,2024-01-09 15:20:00,2024-01-09 16:24:33.674412,1.08,172.16.17.237,NewYork,126854312,1339895579,Human Resources
EMP-1044,2024-01-09 16:23:00,2024-01-09 22:09:34.063383,5.78,172.16.33.150,London,336519848,150536751,Sales
EMP-1049,2024-01-09 19:56:00,2024-01-10 03:04:30.372864,7.14,172.16.124.129,London,247178825,1216076567,Marketing
EMP-1068,2024-01-09 16:05:00,2024-01-10 00:31:30.960824,8.44,172.16.125.57,NewYork,81382686,187197096,Research & Development
EMP-1089,2024-01-09 23:54:00,2024-01-10 08:52:43.762409,8.98,172.16.230.49,Remote,66195343,1012752038,Marketing
EMP-1056,2024-01-09 14:57:00,2024-01-10 01:40:19.656400,10.72,172.16.199.247,Moscow,496932273,1923489238,IT Security
EMP-1090,2024-01-09 15:21:00,2024-01-09 22:56:31.630990,7.59,172.16.8.144,Berlin,185960615,704262814,Operations
EMP-1021,2024-01-09 08:13:00,2024-01-09 12:52:11.630508,4.65,172.16.206.193,Bangalore,440761245,1832238190,Engineering
EMP-1031,2024-01-09 17:23:00,2024-01-09 22:28:13.862676,5.09,172.16.219.141,Moscow,375281881,784086275,Engineering
EMP-1054,2024-01-09 08:08:00,2024-01-09 17:17:47.838756,9.16,172.16.33.47,Remote,16593072,1430530503,Sales
EMP-1042,2024-01-09 13:36:00,2024-01-09 16:35:00.041279,2.98,172.16.127.65,Bangalore,497480207,1223315727,Finance
EMP-1066,2024-01-09 21:46:00,2024-01-10 04:06:28.714472,6.34,172.16.32.172,Bangalore,486702810,1113292891,IT Security
EMP-1099,2024-01-09 01:02:00,2024-01-09 07:30:07.890127,6.47,172.16.40.61,London,248207920,533821718,Marketing
EMP-1034,2024-01-09 19:49:00,2024-01-10 06:33:02.453590,10.73,172.16.124.27,SanFrancisco,153170078,872975424,Sales
EMP-1061,2024-01-09 23:23:00,2024-01-10 00:40:59.149847,1.3,172.16.5.208,Bangalore,158918078,612090445,Engineering
EMP-1074,2024-01-09 04:19:00,2024-01-09 13:17:21.997486,8.97,172.16.75.126,London,348713415,1924422726,Sales
EMP-1054,2024-01-09 22:27:00,2024-01-10 02:39:30.967307,4.21,172.16.105.230,Remote,230291022,313311492,Sales
EMP-1016,2024-01-09 18:47:00,2024-01-10 01:04:13.330892,6.29,172.16.191.114,SanFrancisco,424049601,1640622879,IT Security
EMP-1086,2024-01-09 11:47:00,2024-01-09 20:26:32.462201,8.66,172.16.24.5,London,236365494,1015877129,IT Security
EMP-1090,2024-01-09 23:25:00,2024-01-10 00:55:00.530740,1.5,172.16.238.45,Berlin,162137536,731974367,Operations
EMP-1015,2024-01-09 03:43:00,2024-01-09 08:06:08.795710,4.39,172.16.24.80,Berlin,464520089,1579621138,Legal
EMP-1099,2024-01-09 01:50:00,2024-01-09 06:42:18.742376,4.87,172.16.5.238,London,460085334,1165319379,Marketing
EMP-1045,2024-01-09 02:17:00,2024-01-09 07:14:46.042595,4.96,172.16.197.210,Berlin,331595799,1157368048,Legal
EMP-1037,2024-01-10 15:52:00,2024-01-10 20:14:14.923230,4.37,172.16.18.184,SanFrancisco,333934760,1197713452,Executive
EMP-1012,2024-01-10 22:55:00,2024-01-10 23:27:18.077377,0.54,172.16.49.122,NewYork,196193711,463761660,Finance
EMP-1056,2024-01-10 10:14:00,2024-01-10 11:52:57.347865,1.65,172.16.11.147,Remote,214620776,1521958734,IT Security
EMP-1077,2024-01-10 14:09:00,2024-01-10 22:50:26.339634,8.69,172.16.116.93,London,389624386,1400545711,Executive
EMP-1029,2024-01-10 10:33:00,2024-01-10 18:51:22.032168,8.31,172.16.59.30,Berlin,208258306,1693644237,Marketing
EMP-1086,2024-01-10 11:02:00,2024-01-10 22:42:11.058735,11.67,172.16.148.134,London,189367283,1191562714,IT Security
